/home/takayuki/.local/lib/python3.10/site-packages/torch/cuda/__init__.py:619: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
cpu
Epoch 400 - Train Loss: 575647723258849.0, Train r2: 0.006753861904144287, Val Loss: 580141797589955.8, Val r2: 0.0073868632316589355
Epoch 401 - Train Loss: 575625070966846.0, Train r2: 0.006753742694854736, Val Loss: 574894873294004.8, Val r2: 0.0073868632316589355
Epoch 402 - Train Loss: 575534278774659.9, Train r2: 0.0067536234855651855, Val Loss: 580236488197059.8, Val r2: 0.007386744022369385
Epoch 403 - Train Loss: 575743092580600.2, Train r2: 0.006753861904144287, Val Loss: 582732531337095.5, Val r2: 0.007386744022369385
Epoch 404 - Train Loss: 575954804777704.8, Train r2: 0.006753742694854736, Val Loss: 584488746622494.1, Val r2: 0.0073868632316589355
Epoch 405 - Train Loss: 575865777752002.0, Train r2: 0.006753861904144287, Val Loss: 579870928450740.8, Val r2: 0.007386982440948486
Epoch 406 - Train Loss: 575555618376610.9, Train r2: 0.0067536234855651855, Val Loss: 579183352741888.0, Val r2: 0.0073868632316589355
Epoch 407 - Train Loss: 576344977746602.6, Train r2: 0.006753742694854736, Val Loss: 573497864124536.5, Val r2: 0.0073868632316589355
Epoch 408 - Train Loss: 575373195639839.0, Train r2: 0.006753742694854736, Val Loss: 582867556345253.6, Val r2: 0.0073868632316589355
Epoch 409 - Train Loss: 575358638100355.9, Train r2: 0.006753742694854736, Val Loss: 578038327487789.1, Val r2: 0.007386744022369385
Epoch 410 - Train Loss: 576233885123056.5, Train r2: 0.006753742694854736, Val Loss: 580390246447224.5, Val r2: 0.0073868632316589355
Epoch 411 - Train Loss: 575430883842854.8, Train r2: 0.006753742694854736, Val Loss: 580841825940660.8, Val r2: 0.0073868632316589355
Epoch 412 - Train Loss: 575731726779361.0, Train r2: 0.006753742694854736, Val Loss: 578014057764502.6, Val r2: 0.007386982440948486
Epoch 413 - Train Loss: 576107787567600.5, Train r2: 0.0067536234855651855, Val Loss: 582073017002345.4, Val r2: 0.0073868632316589355
Epoch 414 - Train Loss: 576223657630502.8, Train r2: 0.0067536234855651855, Val Loss: 575934894887634.9, Val r2: 0.0073868632316589355
Epoch 415 - Train Loss: 575929602348869.9, Train r2: 0.006753742694854736, Val Loss: 581642596538970.4, Val r2: 0.007386744022369385
Epoch 416 - Train Loss: 575669077604414.0, Train r2: 0.0067536234855651855, Val Loss: 576069290256745.4, Val r2: 0.0073868632316589355
Epoch 417 - Train Loss: 575520025258666.6, Train r2: 0.006753742694854736, Val Loss: 575401335995452.2, Val r2: 0.007386744022369385
Epoch 418 - Train Loss: 575981874561520.5, Train r2: 0.006753742694854736, Val Loss: 579424958468818.9, Val r2: 0.0073868632316589355
Epoch 419 - Train Loss: 575370098972485.9, Train r2: 0.006753742694854736, Val Loss: 578689194648033.9, Val r2: 0.007386982440948486
Epoch 420 - Train Loss: 576047559904162.9, Train r2: 0.006753742694854736, Val Loss: 579724202814765.1, Val r2: 0.0073868632316589355
Epoch 421 - Train Loss: 576064478455497.8, Train r2: 0.006753742694854736, Val Loss: 577266433438900.8, Val r2: 0.0073868632316589355
Epoch 422 - Train Loss: 575546642057650.4, Train r2: 0.006753861904144287, Val Loss: 585969965573541.6, Val r2: 0.0073868632316589355
Epoch 423 - Train Loss: 575918775960545.0, Train r2: 0.0067536234855651855, Val Loss: 575759144667979.2, Val r2: 0.0073868632316589355
Epoch 424 - Train Loss: 575664531995679.0, Train r2: 0.006753742694854736, Val Loss: 583800099145607.5, Val r2: 0.0073868632316589355
Epoch 425 - Train Loss: 574893923960770.0, Train r2: 0.0067536234855651855, Val Loss: 578488752314006.6, Val r2: 0.0073868632316589355
Epoch 426 - Train Loss: 575618975753433.2, Train r2: 0.006753742694854736, Val Loss: 575789831182938.4, Val r2: 0.0073868632316589355
Epoch 427 - Train Loss: 575808254779143.8, Train r2: 0.006753861904144287, Val Loss: 577446798379851.2, Val r2: 0.007386744022369385
Epoch 428 - Train Loss: 576492180531386.1, Train r2: 0.006753861904144287, Val Loss: 571326126543570.9, Val r2: 0.007386744022369385
Epoch 429 - Train Loss: 575855569070266.1, Train r2: 0.0067536234855651855, Val Loss: 573838897554853.6, Val r2: 0.007386982440948486
Epoch 430 - Train Loss: 576410108932716.6, Train r2: 0.006753742694854736, Val Loss: 575968384184561.0, Val r2: 0.0073868632316589355
Epoch 431 - Train Loss: 575679614712863.0, Train r2: 0.006753861904144287, Val Loss: 578676266322763.2, Val r2: 0.0073868632316589355
Epoch 432 - Train Loss: 575398945107595.6, Train r2: 0.0067536234855651855, Val Loss: 572473812466748.2, Val r2: 0.0073868632316589355
Epoch 433 - Train Loss: 575882052668322.9, Train r2: 0.0067536234855651855, Val Loss: 575012335517696.0, Val r2: 0.0073868632316589355
Epoch 434 - Train Loss: 575561299243628.6, Train r2: 0.006753861904144287, Val Loss: 578206508222343.5, Val r2: 0.007386744022369385
Epoch 435 - Train Loss: 575581084665297.5, Train r2: 0.006753742694854736, Val Loss: 581159280474232.5, Val r2: 0.007386744022369385
Epoch 436 - Train Loss: 576107635047455.0, Train r2: 0.006753861904144287, Val Loss: 575889860892310.6, Val r2: 0.0073868632316589355
Epoch 437 - Train Loss: 575991751766140.1, Train r2: 0.006753742694854736, Val Loss: 578500938494193.0, Val r2: 0.0073868632316589355
Epoch 438 - Train Loss: 576433865470572.6, Train r2: 0.006753861904144287, Val Loss: 579804798586639.0, Val r2: 0.0073868632316589355
Epoch 439 - Train Loss: 575555000161621.4, Train r2: 0.006753742694854736, Val Loss: 587550823423518.1, Val r2: 0.0073868632316589355
Epoch 440 - Train Loss: 575796541231972.9, Train r2: 0.006753742694854736, Val Loss: 582846778256685.1, Val r2: 0.007386982440948486
Epoch 441 - Train Loss: 576152246681600.0, Train r2: 0.006753742694854736, Val Loss: 581516125937182.1, Val r2: 0.0073868632316589355
Epoch 442 - Train Loss: 575901044985235.4, Train r2: 0.006753742694854736, Val Loss: 580579132240113.0, Val r2: 0.0073868632316589355
Epoch 443 - Train Loss: 576615342074042.1, Train r2: 0.006753861904144287, Val Loss: 577286408194891.2, Val r2: 0.007386744022369385
Epoch 444 - Train Loss: 575726397217078.2, Train r2: 0.006753742694854736, Val Loss: 583937328877327.0, Val r2: 0.0073868632316589355
Epoch 445 - Train Loss: 575941970715865.2, Train r2: 0.006753861904144287, Val Loss: 573776701454456.5, Val r2: 0.007387101650238037
Epoch 446 - Train Loss: 575354863735156.4, Train r2: 0.006753861904144287, Val Loss: 572674284407627.2, Val r2: 0.007387101650238037
Epoch 447 - Train Loss: 575803362441278.0, Train r2: 0.006753981113433838, Val Loss: 576654434153652.8, Val r2: 0.0073868632316589355
Epoch 448 - Train Loss: 575672614546587.1, Train r2: 0.006753742694854736, Val Loss: 580383667804762.4, Val r2: 0.0073868632316589355
Epoch 449 - Train Loss: 576096672407800.2, Train r2: 0.0067536234855651855, Val Loss: 574400938238433.9, Val r2: 0.007386982440948486
Epoch 450 - Train Loss: 576623269562802.4, Train r2: 0.0067536234855651855, Val Loss: 575782445260318.1, Val r2: 0.007386982440948486
Epoch 451 - Train Loss: 575791359105830.8, Train r2: 0.0067536234855651855, Val Loss: 586727105541300.8, Val r2: 0.0073868632316589355
Epoch 452 - Train Loss: 575492689072996.9, Train r2: 0.006753861904144287, Val Loss: 585224245955403.2, Val r2: 0.0073868632316589355
Epoch 453 - Train Loss: 575691340970046.0, Train r2: 0.006753861904144287, Val Loss: 578386306685530.4, Val r2: 0.007386744022369385
Epoch 454 - Train Loss: 576144621182727.8, Train r2: 0.006753742694854736, Val Loss: 584093974782433.9, Val r2: 0.007386982440948486
Epoch 455 - Train Loss: 576935928234977.0, Train r2: 0.0067536234855651855, Val Loss: 576440096337197.1, Val r2: 0.0073868632316589355
Epoch 456 - Train Loss: 575397494132611.9, Train r2: 0.006753861904144287, Val Loss: 574150602437812.8, Val r2: 0.0073868632316589355
Epoch 457 - Train Loss: 576424540388879.5, Train r2: 0.006753861904144287, Val Loss: 584188921982253.1, Val r2: 0.0073868632316589355
Epoch 458 - Train Loss: 575814121720738.9, Train r2: 0.006753861904144287, Val Loss: 586521373449758.1, Val r2: 0.007386982440948486
Epoch 459 - Train Loss: 576388422601634.9, Train r2: 0.006753742694854736, Val Loss: 580040782959314.9, Val r2: 0.0073868632316589355
Epoch 460 - Train Loss: 576410328053325.6, Train r2: 0.006753742694854736, Val Loss: 581975209780645.6, Val r2: 0.0073868632316589355
Epoch 461 - Train Loss: 576105156086690.9, Train r2: 0.006753742694854736, Val Loss: 580786447311329.9, Val r2: 0.0073868632316589355
Epoch 462 - Train Loss: 576207960257132.6, Train r2: 0.006753861904144287, Val Loss: 572236026023695.0, Val r2: 0.0073868632316589355
Epoch 463 - Train Loss: 575893232394984.8, Train r2: 0.006753504276275635, Val Loss: 581047704092672.0, Val r2: 0.007386982440948486
Epoch 464 - Train Loss: 576479930113303.2, Train r2: 0.006753861904144287, Val Loss: 583090034072154.4, Val r2: 0.0073868632316589355
Epoch 465 - Train Loss: 575972224103517.1, Train r2: 0.006753742694854736, Val Loss: 574925899300864.0, Val r2: 0.0073868632316589355
Epoch 466 - Train Loss: 575909226165837.6, Train r2: 0.0067536234855651855, Val Loss: 584294296715264.0, Val r2: 0.0073868632316589355
Epoch 467 - Train Loss: 576105205401538.0, Train r2: 0.006753861904144287, Val Loss: 574306265395441.0, Val r2: 0.0073868632316589355
Epoch 468 - Train Loss: 575644793346854.8, Train r2: 0.006753742694854736, Val Loss: 572801098448896.0, Val r2: 0.0073868632316589355
Epoch 469 - Train Loss: 575073858077168.5, Train r2: 0.006753742694854736, Val Loss: 580713349968113.0, Val r2: 0.007387101650238037
Epoch 470 - Train Loss: 576114786208674.9, Train r2: 0.006753742694854736, Val Loss: 576863073638038.6, Val r2: 0.007386982440948486
Epoch 471 - Train Loss: 575285358779671.2, Train r2: 0.0067536234855651855, Val Loss: 574128419010680.5, Val r2: 0.007386982440948486
Epoch 472 - Train Loss: 575551669121644.6, Train r2: 0.006753861904144287, Val Loss: 581652366800052.8, Val r2: 0.0073868632316589355
Epoch 473 - Train Loss: 576477426240915.4, Train r2: 0.006753742694854736, Val Loss: 579803705106913.9, Val r2: 0.0073868632316589355
Epoch 474 - Train Loss: 575733947472678.8, Train r2: 0.006753861904144287, Val Loss: 578773155732058.4, Val r2: 0.007386744022369385
Epoch 475 - Train Loss: 576119431972305.5, Train r2: 0.006753861904144287, Val Loss: 576706092188611.8, Val r2: 0.007386744022369385
Epoch 476 - Train Loss: 576105142868278.2, Train r2: 0.006753861904144287, Val Loss: 583006931586831.0, Val r2: 0.007386744022369385
Epoch 477 - Train Loss: 575677131176494.5, Train r2: 0.006753861904144287, Val Loss: 579322552316145.0, Val r2: 0.0073868632316589355
Epoch 478 - Train Loss: 575673218017962.6, Train r2: 0.0067536234855651855, Val Loss: 574429228572190.1, Val r2: 0.0073868632316589355
Epoch 479 - Train Loss: 576027781091700.4, Train r2: 0.006753861904144287, Val Loss: 572247772048685.1, Val r2: 0.007386744022369385
Epoch 480 - Train Loss: 576171514551575.2, Train r2: 0.0067536234855651855, Val Loss: 582410564719314.9, Val r2: 0.0073868632316589355
Epoch 481 - Train Loss: 576554179970513.5, Train r2: 0.006753742694854736, Val Loss: 575177910849295.0, Val r2: 0.0073868632316589355
Epoch 482 - Train Loss: 575974815929188.9, Train r2: 0.0067536234855651855, Val Loss: 580022304336233.4, Val r2: 0.007386982440948486
Epoch 483 - Train Loss: 575997755467465.8, Train r2: 0.006753861904144287, Val Loss: 578458772415909.6, Val r2: 0.007386744022369385
Epoch 484 - Train Loss: 575963872100352.0, Train r2: 0.0067536234855651855, Val Loss: 583748190439303.5, Val r2: 0.007386982440948486
Epoch 485 - Train Loss: 576117167048145.5, Train r2: 0.0067536234855651855, Val Loss: 575003492937969.0, Val r2: 0.0073868632316589355
Epoch 486 - Train Loss: 575834733801596.1, Train r2: 0.006753861904144287, Val Loss: 576850498621199.0, Val r2: 0.0073868632316589355
Epoch 487 - Train Loss: 575797731905908.4, Train r2: 0.006753742694854736, Val Loss: 582687033501093.6, Val r2: 0.0073868632316589355
Epoch 488 - Train Loss: 575340958981895.8, Train r2: 0.006753742694854736, Val Loss: 579576119211188.8, Val r2: 0.007386982440948486
Epoch 489 - Train Loss: 576349302709527.2, Train r2: 0.006753742694854736, Val Loss: 572381407508600.5, Val r2: 0.0073868632316589355
Epoch 490 - Train Loss: 575780543902316.6, Train r2: 0.006753861904144287, Val Loss: 581465433085590.6, Val r2: 0.007386982440948486
Epoch 491 - Train Loss: 575578292021434.1, Train r2: 0.006753742694854736, Val Loss: 575484106884035.8, Val r2: 0.0073868632316589355
Epoch 492 - Train Loss: 575851448992737.0, Train r2: 0.0067536234855651855, Val Loss: 581920439078671.0, Val r2: 0.0073868632316589355
Epoch 493 - Train Loss: 576025662078479.5, Train r2: 0.006753742694854736, Val Loss: 580005578438776.5, Val r2: 0.0073868632316589355
Epoch 494 - Train Loss: 575157751783175.8, Train r2: 0.0067536234855651855, Val Loss: 583955416689965.1, Val r2: 0.007386982440948486
Epoch 495 - Train Loss: 575289383277909.4, Train r2: 0.006753742694854736, Val Loss: 577811047529532.2, Val r2: 0.007386744022369385
Epoch 496 - Train Loss: 576204487373420.6, Train r2: 0.006753742694854736, Val Loss: 585350067180242.9, Val r2: 0.0073868632316589355
Epoch 497 - Train Loss: 576126790052522.6, Train r2: 0.0067536234855651855, Val Loss: 579510238044641.9, Val r2: 0.0073868632316589355
Epoch 498 - Train Loss: 575453489870413.6, Train r2: 0.006753861904144287, Val Loss: 580394320350027.2, Val r2: 0.0073868632316589355
Epoch 499 - Train Loss: 576339588701463.2, Train r2: 0.0067536234855651855, Val Loss: 578773826820698.4, Val r2: 0.007386982440948486
